,loan_amnt,int_rate,installment,annual_inc,dti,delinq_2yrs,loan_default,house_onwer,emp_year_greater_5,loan_grade0,loan_grade1,loan_grade2,loan_grade3,loan_grade4,loan_grade5,loam_purpose0,loam_purpose1,loam_purpose2,loam_purpose3,loam_purpose4,loam_purpose5,loam_purpose6,loam_purpose7,loam_purpose8,loam_purpose9,loam_purpose10,loan_term0
4644,2000,12.13,66.56,74000,18.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4645,7200,7.84,225.1,125000,0.24,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4646,15000,13.56,345.62,85000,20.08,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4647,15000,17.97,380.66,65000,23.6,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4648,24000,21.85,660.81,100000,21.84,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4649,1500,7.84,46.9,38000,15.13,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4650,25000,14.47,587.82,85000,9.69,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4651,32925,8.46,1038.76,40000,24.78,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4652,5000,16.14,176.14,44000,27.5,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4653,3000,14.47,103.22,16207,7.19,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4654,35000,13.56,1188.76,97000,18.93,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4655,14000,16.14,493.17,60000,37.76,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4656,19025,10.47,408.64,56000,17.27,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4657,25000,15.02,595.02,145000,19.62,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4658,13000,15.49,312.63,62000,13.05,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4659,35000,8.46,1104.22,216000,22.59,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4660,10000,18.94,366.26,43000,27.32,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4661,17000,7.84,531.47,90000,14.32,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4662,13000,16.91,322.46,40000,22.05,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4663,28000,17.97,710.56,85000,9.35,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4664,20000,11.55,660,140000,15.88,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4665,1500,11.06,49.16,25000,66.52,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4666,11500,15.02,398.77,56000,36.73,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4667,7000,11.55,231,25000,5.86,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4668,15000,24.37,591.42,75000,16.83,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4669,23000,15.02,547.41,55000,19.8,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4670,7000,7.21,216.82,36000,22.17,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4671,32000,15.02,761.62,200000,8.73,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4672,25000,16.91,620.11,24000,89.2,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4673,35000,23.4,994.73,150000,9.79,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4674,17850,30.79,586.2,140000,15.76,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4675,25000,16.14,880.66,88000,13.77,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4676,24600,16.91,610.19,80000,21,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4677,15600,16.14,549.53,55000,22.61,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4678,14500,11.06,475.13,115000,13.01,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4679,10000,27.27,409.71,90000,14.12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
4680,8400,12.73,281.94,50000,7.11,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4681,27000,7.84,844.1,80000,20.63,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4682,35000,18.94,1281.9,135000,28.64,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4683,5000,7.21,154.87,160000,12.11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4684,10000,22.35,383.72,58000,21.44,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4685,6000,7.84,187.58,47000,10.11,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4686,30000,13.56,691.23,160000,6.08,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4687,20000,15.02,693.51,140000,10.59,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4688,5000,22.35,191.86,100000,18.07,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4689,40000,15.02,952.02,185000,12.05,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4690,4000,10.08,129.22,75000,20,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4691,10000,11.06,327.68,50000,17.57,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4692,16000,14.47,376.21,50000,11.64,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4693,4000,6.67,122.91,98000,24.42,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4694,4800,6.67,147.49,31000,30.27,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4695,10000,11.06,327.68,60000,3.66,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4696,2500,10.47,81.23,23000,14.77,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4697,12000,10.47,389.86,110000,18.22,2,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4698,20000,20.89,539.84,69600,26.02,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4699,6000,11.55,198,30000,24,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4700,6000,6.11,182.84,48000,9.2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4701,4000,16.91,142.44,98500,16.16,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4702,8400,7.21,260.18,125000,8.74,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4703,10000,27.27,306.97,35000,22.81,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4704,12000,16.14,422.72,83000,5.58,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4705,8825,13.56,299.74,72000,10.73,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4706,3600,14.47,123.87,123000,11.38,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4707,10000,5.31,301.11,70000,9.67,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4708,20800,30.17,675.13,108000,17.28,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4709,12500,10.08,266.09,125000,6.85,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4710,10000,12.73,226.16,85000,14.13,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4711,3000,20.89,112.86,40000,36.33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4712,24000,11.55,792,123850,8.29,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4713,1600,10.08,51.69,72000,5.66,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4714,16000,7.46,320.31,87350,14.12,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4715,16000,16.91,396.87,65000,16.34,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4716,10000,10.47,324.89,62000,27.95,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4717,8000,7.21,247.79,75000,8.46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4718,12000,7.21,238.81,50000,14.35,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4719,36000,11.06,1179.62,77000,19,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4720,14000,6.67,430.18,100000,9.77,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4721,3200,17.97,115.64,50000,23,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4722,19200,11.06,629.13,0,16.47,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4723,2600,7.21,80.54,41000,14.49,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4724,12000,14.03,410.31,83000,28.8,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4725,15000,14.47,516.1,48000,9.19,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4726,6025,12.73,202.23,106000,15.95,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4727,12000,16.91,297.66,57000,28.91,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4728,14500,30.99,477.98,55000,13.24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4729,3500,22.35,134.31,41000,6.26,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4730,5000,11.06,163.84,200000,9.87,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4731,5000,11.55,165,75000,2.85,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4732,4000,10.08,129.22,60000,10.32,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4733,18000,6.67,553.08,75000,6.85,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4734,10500,17.97,266.46,61000,26.76,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4735,10000,11.06,327.68,131000,18.25,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4736,6000,22.35,230.24,42000,23.74,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4737,9600,11.55,316.8,130000,6.23,2,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4738,1600,15.02,55.49,102000,10.69,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4739,20000,18.94,518.16,92000,33.19,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4740,24000,14.47,564.31,57600,14.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4741,23000,6.11,700.86,85000,21.01,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4742,35000,17.97,888.2,120000,17.18,2,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4743,3500,8.46,110.43,69000,6.17,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4744,5000,7.84,156.32,70000,25.22,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4745,16000,6.11,487.55,74000,0.81,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4746,20000,13.56,679.29,70000,22.58,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4747,25000,6.11,761.8,92000,9.61,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4748,35000,10.47,1137.1,110000,25.69,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4749,18000,24.84,526.64,85000,23.49,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4750,15000,11.06,491.51,60000,7.6,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4751,4000,7.21,123.9,45000,5.84,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4752,6600,10.47,214.43,45000,28.37,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4753,22000,16.14,774.98,80000,18.21,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4754,7500,10.08,242.29,40000,9.99,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4755,8000,15.02,277.41,95000,10.38,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4756,12800,19.92,338.56,70000,17.23,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4757,25000,20.89,940.47,65000,31.52,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4758,2500,7.21,77.44,49000,32.23,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4759,2500,24.37,98.57,32500,29.1,2,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
4760,10000,15.02,346.76,60000,27.9,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4761,20000,27.27,613.94,72000,39.59,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4762,12800,19.92,338.56,56500,11.87,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4763,3000,10.47,97.47,40000,37.83,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4764,30000,13.56,1018.93,116000,19.6,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4765,9000,14.47,309.66,99900,35.62,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4766,15000,13.56,509.47,172500,11.52,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4767,15000,10.08,484.58,58328,17.84,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4768,6000,6.11,182.84,75000,12.9,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4769,23000,16.14,561.03,41600,25.91,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4770,1900,16.91,67.66,18000,38,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4771,15000,16.91,534.12,70000,19.25,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4772,5300,6.11,161.51,54000,16.07,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4773,8000,16.14,281.81,34000,30,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4774,8000,7.84,250.11,57000,18.76,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4775,4000,17.97,144.55,43680,13.3,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4776,6000,14.47,206.44,37958.04,14.89,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4777,35000,22.35,1343.02,169109,13.45,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4778,10000,6.67,307.27,38000,18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4779,13000,23.4,369.47,110000,13.2,4,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4780,10000,14.47,344.07,110000,13.34,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4781,35000,14.47,822.95,125000,10.17,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4782,20000,6.11,609.44,105115,3.44,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4783,20575,26.31,832.39,160000,30.23,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
4784,15000,11.55,330.27,60000,34.6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4785,5000,23.4,194.6,28000,24.95,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
4786,17000,15.02,589.48,90000,20.04,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4787,22000,15.02,523.61,51000,2.56,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4788,3000,6.11,91.42,60000,12.92,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4789,6000,15.02,208.06,43000,20.37,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4790,20000,16.14,704.53,90000,26.93,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4791,3000,8.46,94.65,50000,9.67,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4792,30000,15.49,721.44,135000,11.13,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4793,12000,7.21,371.68,130000,16.83,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4794,10000,11.06,327.68,69000,13.64,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4795,20000,16.14,487.86,48000,17.05,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4796,40000,14.47,940.51,25000,85.6,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4797,18000,15.02,624.16,68000,34.03,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4798,16500,20.89,445.37,95000,14.07,2,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4799,25000,22.35,959.3,55000,21.95,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4800,20000,30.17,649.16,150000,20.1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
4801,20000,27.27,613.94,36000,31.7,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4802,20000,11.55,440.36,45000,15.39,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4803,8000,17.97,289.1,60000,18.84,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4804,13000,10.08,276.73,65000,2.55,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4805,35000,23.4,994.73,135000,0.87,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4806,10000,24.37,289.84,60000,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4807,20000,6.11,609.44,80000,24.99,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4808,14000,20.89,377.89,64000,15.73,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4809,10000,10.47,324.89,55000,0.55,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4810,1000,16.46,35.39,25000,15.94,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4811,30000,6.67,921.8,50000,12.17,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4812,40000,15.02,952.02,42000,5.06,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4813,4475,7.21,138.61,69900,11.28,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4814,20000,15.02,693.51,90000,18.69,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4815,2200,15.02,76.29,38000,2.31,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4816,35000,22.35,973.64,72000,46.05,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4817,15000,19.92,396.75,60000,28.6,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4818,18500,30.79,607.55,135000,18.46,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4819,10000,6.83,308,90000,16.96,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4820,5000,14.47,172.04,39000,4.83,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4821,10000,15.02,346.76,120000,7.11,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4822,7300,6.67,224.31,55000,19.51,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4823,9000,16.14,317.04,52000,17.63,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4824,10000,12.73,335.65,95000,14.82,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4825,15000,10.08,319.3,78000,12.15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4826,40000,10.47,859.17,300000,28.29,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4827,27550,12.73,924.69,131000,19,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4828,20000,10.08,646.1,96000,15.99,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4829,5000,11.06,163.84,42000,18.09,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4830,32000,16.91,793.74,132000,13.65,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4831,10000,7.84,312.63,82000,21.6,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4832,6000,7.21,185.84,64000,9.56,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4833,3500,7.84,109.42,70000,5.47,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4834,8000,11.55,264,45000,21.31,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4835,6000,11.06,196.61,75000,4.48,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4836,12000,30.17,389.5,59033,18.02,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4837,4000,18.94,146.51,39752,20.59,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
4838,10000,8.46,315.5,62500,8.39,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4839,6000,15.02,208.06,110000,18.87,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4840,4000,14.52,137.73,48000,18.83,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4841,2000,8.46,63.1,60000,15.44,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4842,20000,18.94,732.52,60000,14.35,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4843,22600,12.73,511.11,82500,10.92,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4844,12000,7.84,242.4,110000,16.05,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4845,6500,6.19,198.31,27000,9.91,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4846,4175,7.84,130.53,42000,28.94,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4847,27000,7.21,836.28,70000,15.1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4848,23250,14.47,546.67,18864,3.24,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4849,35000,6.11,1066.52,95000,15.46,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4850,30000,27.27,920.91,74000,23.15,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4851,20000,19.92,742.46,32000,26.11,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4852,3000,14.47,103.22,15612,25.44,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4853,25000,7.84,781.57,120000,15.17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
4854,6000,15.02,208.06,46000,14.04,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
4855,30000,7.84,937.88,100000,18.22,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
